part_id|part_definition_id|part_product_class_id|common_part_catalog_id|preferred_supplier_id|part_family_id|stock_card_create_date|part_season
4200|9092|511|32|1|1|2012-09-28|NULL
4529|11298|618|7|1|1|2016-05-11|NULL
4553|7943|516|32|1|1|2016-08-31|NULL
4666|3161|209|7|1|1|2017-01-09|NULL
4837|2123|624|39|1|2|2011-11-18|NULL
4988|8086|549|32|1|2|2004-12-24|NULL
5575|11009|618|7|1|1|2016-09-02|NULL
5847|6929|205|23|1|2|2010-04-26|NULL
5956|9181|568|39|1|437|2004-12-24|NULL
6039|9645|572|32|1|442|2004-12-24|Kış Mevsimsel
6104|3099|110|32|1|2|2004-12-24|NULL
6124|1850|182|32|1|487|2004-12-24|NULL
6168|2107|547|9|1|2|2004-12-24|NULL
6194|3149|523|32|1|408|2004-12-24|NULL
6523|12014|526|9|1|1|2019-01-22|NULL
6849|4894|518|32|1|2|2010-01-04|NULL
6939|1551|210|32|1|1|2019-02-28|Yaz Mevsimsel
6954|11344|534|32|1|1|2018-07-17|NULL
7015|1667|628|32|1|1|2015-06-11|NULL
7336|3051|209|7|1|2|2007-10-09|NULL
7591|4475|211|4|1|2|2004-12-24|NULL
7748|2145|510|9|1|2|2009-02-05|NULL
7769|12014|526|9|1|1|2018-12-26|NULL
8192|2107|99|1|4|389|2004-12-25|NULL
8458|9912|341|7|1|1|2016-12-08|NULL
8713|6988|355|4|1|1|2014-06-23|NULL
8973|1007|335|4|1|2|2011-04-13|NULL
9037|11320|585|7|1|2|2007-06-05|NULL
9084|647|335|7|1|1|2015-12-23|NULL
9333|4363|360|4|1|1|2017-03-06|NULL
9524|1851|543|39|1|445|2004-12-24|NULL
9528|1851|543|25|1|445|2004-12-24|NULL
9620|7395|32|1|4|196|2004-12-25|NULL
9719|10429|25|1|4|140|2005-02-22|NULL
9742|11580|25|1|4|143|2008-06-09|NULL
9902|1468|53|1|4|257|2004-12-25|NULL
10005|6546|25|1|4|145|2004-12-25|NULL
10230|5726|101|1|4|390|2004-12-25|NULL
10254|2145|60|1|4|283|2004-12-25|NULL
10282|2530|1|1|4|71|2005-12-16|NULL
10442|10311|62|1|4|293|2006-05-03|NULL
55|8953|652|8|3|1|2017-03-30|NULL
126|253|216|39|1|474|2011-03-24|NULL
134|267|216|39|1|2|2009-02-24|NULL
326|7570|31|1|4|184|2004-12-25|NULL
440|11216|618|32|1|2|2004-12-24|NULL
785|1858|297|39|1|396|2004-12-24|NULL
790|1008|360|39|1|2|2010-01-18|NULL
855|6988|356|3|1|1|2017-07-24|NULL
933|8747|360|39|1|1|2015-12-15|NULL
1010|6305|297|39|1|2|2005-07-28|NULL
1082|2905|358|39|1|341|2016-11-17|NULL
1170|8311|297|7|1|396|2006-05-24|NULL
1279|10548|574|24|1|2|2008-07-04|Kış Mevsimsel
1320|5710|510|23|1|341|2004-12-24|NULL
1538|5710|550|39|1|2|2004-12-24|NULL
1653|4949|534|32|1|2|2004-12-24|NULL
1657|5703|534|39|1|2|2004-12-24|NULL
1690|11357|568|39|1|2|2009-11-04|NULL
1789|11000|522|39|1|408|2004-12-24|NULL
1816|8768|211|39|1|2|2004-12-24|NULL
1830|7403|8|1|4|46|2007-08-10|NULL
1882|4276|618|3|1|2|2007-04-27|NULL
1947|3271|519|10|1|2|2012-09-05|NULL
2132|2145|510|10|1|2|2007-09-11|NULL
2201|3333|571|32|1|2|2013-05-09|NULL
2207|6701|185|24|1|508|2006-02-03|NULL
2292|9092|511|39|1|2|2011-03-29|NULL
2456|8052|534|32|1|2|2005-05-09|NULL
2509|8037|580|3|1|2|2010-09-21|NULL
2875|1734|624|4|1|2|2010-03-17|NULL
2946|2976|618|13|1|2|2011-11-25|NULL
2956|3333|575|32|1|2|2007-12-03|NULL
2992|1548|587|39|1|2|2009-05-27|NULL
3079|11015|615|39|1|2|2009-08-31|NULL
3350|11013|618|11|1|1|2019-05-14|NULL
3543|3271|519|23|1|451|2004-12-24|NULL
3891|5634|525|39|1|1|2014-04-21|Yaz Mevsimsel
3892|11184|564|35|1|1|2014-04-08|NULL
3914|4898|534|39|1|341|2016-07-26|NULL
3915|5027|534|39|1|1|2014-04-21|NULL
3918|5634|525|39|1|2|2014-04-21|Yaz Mevsimsel
3951|3237|566|39|1|1|2013-09-17|NULL
3999|3257|618|39|1|341|2014-04-01|NULL
4103|7226|234|3|1|1|2015-08-19|NULL
4120|6702|185|11|1|1|2015-11-10|NULL
4172|9074|508|32|1|1|2014-02-07|NULL
4203|2099|547|39|1|2|2014-06-10|NULL
4358|1388|622|39|1|1|2015-02-25|NULL
4394|3333|575|32|1|2|2014-01-16|NULL
4644|7226|234|7|1|1|2018-05-15|NULL
4748|8267|534|39|1|2|2004-12-24|NULL
4919|10997|526|9|1|2|2010-06-15|NULL
5130|2145|510|23|1|1|2016-01-29|NULL
5181|6082|517|9|1|2|2009-10-13|NULL
5221|4949|534|9|1|2|2013-04-26|NULL
5223|4949|534|9|1|2|2013-04-26|NULL
5311|11292|624|9|1|2|2012-03-19|NULL
5429|4949|624|4|1|2|2013-11-12|NULL
5589|11009|618|9|1|2|2010-01-04|NULL
5653|2145|510|22|1|2|2004-12-24|NULL
5723|1664|628|23|1|1|2019-01-17|NULL
5984|4261|534|32|1|2|2004-12-24|NULL
6151|10345|534|13|1|2|2008-01-24|NULL
6189|516|517|39|1|501|2004-12-24|NULL
6288|10083|624|32|1|2|2004-12-24|NULL
6422|3625|624|32|1|2|2004-12-30|NULL
6580|9184|572|4|1|2|2016-07-13|Kış Mevsimsel
6828|509|517|32|1|2|2014-11-12|NULL
6923|1447|628|32|1|1|2013-11-18|NULL
6968|3242|566|32|1|2|2009-12-11|NULL
7151|11025|587|32|1|1|2014-12-25|NULL
7280|9679|573|7|1|2|2004-12-24|Kış Mevsimsel
7386|2145|510|23|1|2|2004-12-24|NULL
7437|11000|522|7|1|408|2004-12-24|NULL
7454|9092|511|7|1|2|2008-04-14|NULL
7500|3333|575|7|1|2|2006-10-27|NULL
7510|1361|618|7|1|2|2008-08-18|NULL
7566|9645|572|9|1|2|2004-12-24|Kış Mevsimsel
7915|8693|524|9|1|2|2007-10-10|NULL
7939|6756|534|32|1|2|2005-06-01|NULL
8236|11088|99|1|4|389|2004-12-25|NULL
8374|5969|320|32|1|2|2004-12-24|NULL
8404|2145|360|9|1|2|2006-04-14|NULL
8411|4841|184|9|1|2|2009-02-19|Kış Mevsimsel
10407|5393|26|1|4|150|2004-12-25|NULL
10492|5738|32|1|4|191|2004-12-25|NULL
10693|7501|28|1|4|166|2005-01-14|NULL
10754|2927|8|1|4|45|2004-12-25|NULL
10793|4877|29|1|4|169|2007-07-04|NULL
11209|8086|31|1|4|188|2014-12-09|NULL
11494|3647|34|1|4|208|2012-04-04|NULL
11522|1898|83|1|4|357|2015-07-29|NULL
11556|10345|23|1|4|133|2013-05-22|NULL
11753|11465|30|1|4|179|2011-09-26|NULL
11948|6903|32|1|4|197|2008-07-16|NULL
12355|10138|34|1|4|209|2016-12-21|NULL
12403|1487|25|1|4|145|2009-12-31|NULL
12486|7310|71|1|4|322|2009-08-03|NULL
12591|10366|29|1|4|169|2008-08-25|NULL
12686|8211|34|1|4|207|2009-10-09|NULL
12707|4745|62|1|4|296|2013-08-26|NULL
12867|7779|53|1|4|257|2010-06-08|NULL
13186|5821|487|25|1|2|2004-12-24|NULL
13253|564|223|24|1|2|2005-06-23|NULL
13308|4138|618|24|1|2|2004-12-24|NULL
13416|424|314|24|1|397|2004-12-24|NULL
13425|4729|285|3|1|472|2004-12-24|NULL
13468|11076|487|32|1|495|2004-12-24|NULL
13600|380|466|3|1|506|2004-12-24|NULL
13717|4826|261|35|1|2|2004-12-24|Kış Mevsimsel
13752|4949|555|3|1|2|2004-12-24|NULL
13947|1972|459|3|1|2|2006-08-16|NULL
14337|4186|616|32|1|2|2007-12-04|NULL
14471|9931|360|39|1|2|2004-12-24|NULL
14628|423|321|39|1|2|2010-08-11|NULL
14679|211|306|16|2|2|2013-03-11|NULL
14718|452|321|11|1|559|2007-03-20|NULL
14729|7277|335|32|1|2|2006-11-07|NULL
14761|4706|283|3|1|1|2018-03-20|NULL
14784|6527|541|39|1|2|2006-12-25|NULL
14847|3806|126|32|1|2|2008-07-01|NULL
15013|3901|364|24|1|1|2017-09-29|Yaz Mevsimsel
15061|2145|415|3|1|2|2005-04-19|NULL
15067|323|401|6|5|341|2015-04-28|NULL
15093|5393|487|3|1|2|2006-08-16|NULL
15094|5393|487|3|1|2|2008-06-24|NULL
15149|7345|487|3|1|2|2004-12-24|NULL
15317|6393|180|12|1|2|2005-03-14|NULL
15331|4505|209|39|1|2|2006-03-20|NULL
15518|5432|184|3|1|2|2006-06-12|Kış Mevsimsel
15628|3844|135|21|1|2|2007-10-24|NULL
15639|2551|431|32|1|1|2016-11-23|NULL
15646|3873|431|32|1|2|2012-08-01|NULL
15738|10586|487|3|1|2|2007-07-17|NULL
15764|5213|467|3|1|436|2004-12-24|NULL
15864|11657|487|3|1|2|2005-09-27|NULL
16084|480|199|33|1|2|2011-07-14|NULL
16388|3498|262|3|1|1|2017-02-24|NULL
16392|9119|196|3|1|1|2014-08-04|NULL
16393|9119|196|3|1|1|2014-08-04|NULL
16643|10162|427|5|2|1|2004-12-24|NULL
16697|4186|624|5|2|1|2009-10-14|NULL
16842|2190|466|5|2|1|2010-05-10|NULL
16889|9582|197|5|2|1|2009-05-20|NULL
16951|1150|416|5|2|1|2009-05-08|NULL
17247|9685|572|12|1|2|2011-10-19|Kış Mevsimsel
17370|2250|405|12|1|2|2011-04-08|NULL
17473|10218|426|12|1|2|2004-12-24|NULL
17486|4278|426|3|1|2|2007-09-12|NULL
17779|2358|467|6|5|231|2014-03-19|NULL
17920|5047|285|6|5|231|2014-04-21|NULL
18016|6982|487|6|5|341|2014-04-21|NULL
18067|11921|466|6|5|275|2014-04-21|NULL
18129|7746|261|6|5|275|2014-02-14|Kış Mevsimsel
18172|10345|261|32|1|2|2014-04-21|Kış Mevsimsel
18325|10145|26|1|4|146|2017-06-05|NULL
18595|2869|16|1|4|93|2013-07-16|NULL
18627|4347|34|1|4|207|2012-04-03|NULL
18800|10138|52|1|4|256|2014-05-22|NULL
19039|6556|5|1|4|24|2014-12-15|NULL
19066|9081|1|1|4|326|2015-11-13|NULL
19246|1734|31|1|4|185|2013-11-05|NULL
19250|2205|48|1|4|246|2017-06-01|NULL
19447|10478|26|1|4|148|2017-05-09|NULL
20037|7004|25|1|4|145|2017-06-01|NULL
20064|8563|26|1|4|1|2017-04-13|NULL
20350|4209|20|1|4|1|2018-02-02|NULL
20440|3419|98|1|4|1|2018-10-02|NULL
9332|2145|360|4|1|1|2018-01-19|NULL
9617|8086|31|1|4|188|2004-12-25|NULL
9776|8086|31|1|4|188|2004-12-25|NULL
9878|6786|32|1|4|192|2004-12-25|NULL
9903|9701|53|1|4|257|2004-12-25|NULL
10000|8211|34|1|4|207|2004-12-25|NULL
10021|8853|49|1|4|248|2004-12-25|NULL
10256|4949|54|1|4|263|2004-12-25|NULL
10352|1913|20|1|4|121|2006-01-24|NULL
10402|10970|25|1|4|142|2005-11-25|NULL
10478|7396|32|1|4|196|2005-10-04|NULL
10592|2145|60|1|4|283|2007-10-24|NULL
10712|4959|45|1|4|241|2006-01-03|NULL
10752|2926|50|1|4|253|2008-04-14|NULL
10928|9763|50|1|4|253|2008-10-10|NULL
11015|1833|58|1|4|272|2004-12-25|NULL
11045|2579|31|1|4|186|2007-08-10|NULL
11227|1739|31|1|4|185|2004-12-25|NULL
11525|4882|29|1|4|169|2005-05-24|NULL
11561|6908|8|1|4|45|2010-04-12|NULL
11572|5671|15|1|4|85|2007-08-17|NULL
11952|4890|29|1|4|169|2008-06-16|NULL
11969|4407|68|1|4|312|2012-03-23|NULL
12006|5851|53|1|4|257|2007-03-30|NULL
12279|4407|33|1|4|204|2011-01-17|NULL
12442|1734|31|1|4|185|2010-11-08|NULL
12445|2701|29|1|4|169|2008-06-17|NULL
12478|6847|62|1|4|292|2008-08-13|NULL
12537|9184|68|1|4|315|2013-11-22|NULL
12926|4155|30|1|4|178|2011-03-17|NULL
13240|10865|492|16|2|341|2016-05-16|NULL
13294|4423|582|39|1|2|2013-02-26|NULL
13452|3765|138|32|1|1|2019-02-04|Kış Mevsimsel
13488|5983|487|32|1|2|2004-12-24|NULL
13551|2228|403|3|1|457|2004-12-24|NULL
13596|7455|444|3|1|406|2004-12-24|NULL
13598|7455|444|3|1|406|2004-12-24|NULL
13642|8086|487|33|1|2|2004-12-24|NULL
13748|3723|179|3|1|444|2004-12-24|Kış Mevsimsel
13887|4261|492|3|1|2|2004-12-24|NULL
13911|5436|492|3|1|2|2004-12-24|NULL
13956|5206|467|3|1|436|2004-12-24|NULL
13982|10187|426|3|1|2|2004-12-24|NULL
14049|380|466|3|1|2|2007-07-18|NULL
14062|9582|197|3|1|410|2004-12-24|NULL
14095|3366|468|3|1|2|2007-03-28|NULL
14365|11404|598|39|1|1|2016-10-25|NULL
14414|1361|618|39|1|2|2004-12-24|NULL
14470|9931|360|39|1|2|2004-12-24|NULL
14483|10716|579|9|1|2|2015-06-25|NULL
14490|11515|595|24|1|2|2005-06-23|NULL
14538|1734|109|22|1|2|2011-04-01|NULL
14544|9784|109|39|1|2|2005-06-23|NULL
14547|1734|118|39|1|2|2013-12-02|NULL
14640|424|314|11|1|2|2006-11-23|NULL
14688|1734|406|32|1|2|2012-10-09|NULL
14772|1633|285|35|1|551|2004-12-24|NULL
14988|10187|426|3|1|2|2004-12-24|NULL
15020|4261|492|3|1|2|2009-06-22|NULL
15157|1069|489|3|1|2|2006-09-22|NULL
15261|1593|493|16|2|341|2014-11-26|NULL
15419|9151|196|3|1|2|2005-06-21|NULL
15547|4846|261|21|1|2|2014-11-10|Kış Mevsimsel
15572|7277|261|39|1|2|2008-05-20|Kış Mevsimsel
15655|9645|375|39|1|2|2009-03-31|NULL
15861|5297|391|3|1|2|2011-01-06|NULL
15910|5268|415|3|1|2|2006-09-28|NULL
16017|5402|391|3|1|2|2007-05-04|NULL
16038|11945|487|3|1|2|2004-12-24|NULL
16070|4949|262|23|1|2|2007-11-13|NULL
16107|4186|616|3|1|2|2008-08-25|NULL
16234|2145|487|24|1|2|2009-08-06|NULL
16237|5350|417|24|1|2|2011-02-24|NULL
16253|5267|487|3|1|2|2011-04-12|NULL
16381|3419|195|3|1|1|2015-04-06|NULL
16731|840|425|5|2|1|2009-05-08|NULL
16891|9582|197|5|2|1|2009-08-05|NULL
17108|471|314|24|1|2|2014-02-14|NULL
17135|4261|492|35|1|1|2014-06-03|NULL
17154|8327|490|32|1|1|2016-10-12|Yaz Mevsimsel
17414|1206|439|3|1|1|2018-03-19|NULL
17559|1593|493|25|1|2|2010-09-17|NULL
17764|6971|459|6|5|231|2014-01-22|NULL
17967|8392|487|6|5|341|2014-01-22|NULL
10976|11404|33|1|4|202|2010-04-26|NULL
11038|4841|21|1|4|123|2005-05-10|NULL
11120|11404|33|1|4|202|2012-10-22|NULL
11165|10852|31|1|4|185|2006-10-02|NULL
11166|4894|6|1|4|29|2006-04-18|NULL
11526|1615|53|1|4|260|2008-02-04|NULL
11640|11581|25|1|4|143|2008-04-01|NULL
11782|6000|71|1|4|322|2009-09-24|NULL
11844|7927|1|1|4|326|2007-04-12|NULL
11954|8141|10|1|4|56|2008-08-15|NULL
11998|8155|231|3|1|1|2017-11-06|NULL
12010|5698|36|1|4|220|2007-06-05|NULL
12187|6030|28|1|4|1|2018-12-27|NULL
12410|4329|20|1|4|121|2010-04-27|NULL
12458|398|29|1|4|174|2010-05-20|NULL
12768|11689|487|25|1|2|2004-12-24|NULL
12804|486|199|12|1|2|2004-12-24|NULL
12808|9757|3|1|4|10|2010-10-13|NULL
12933|3346|34|1|4|209|2014-08-26|NULL
13275|8115|569|32|1|441|2004-12-24|NULL
13572|5556|440|3|1|420|2004-12-24|NULL
13617|5728|554|39|1|2|2006-10-16|NULL
13705|251|400|32|1|2|2004-12-24|NULL
13955|5206|467|3|1|436|2004-12-24|NULL
14006|2145|487|3|1|2|2004-12-24|NULL
14034|9472|424|3|1|476|2004-12-24|NULL
14422|1537|618|3|1|2|2010-09-08|NULL
14597|215|299|22|1|2|2009-05-13|NULL
14767|4729|285|3|1|2|2005-06-24|NULL
14795|1734|147|39|1|2|2013-12-30|NULL
14803|11009|618|39|1|2|2011-01-20|NULL
14838|4118|619|39|1|2|2008-04-14|Yaz Mevsimsel
14943|7574|393|3|1|2|2007-03-20|NULL
15147|7458|467|3|1|2|2005-08-12|NULL
15294|10345|487|32|1|2|2012-04-13|NULL
15412|8855|210|11|1|2|2008-09-17|Yaz Mevsimsel
15425|4608|202|24|1|2|2007-01-12|NULL
15511|4816|261|11|1|2|2004-12-24|Kış Mevsimsel
15732|5296|391|3|1|2|2007-01-15|NULL
15940|783|492|3|1|2|2005-06-24|NULL
16108|4186|616|3|1|1|2015-01-21|NULL
16168|2207|426|3|1|2|2008-08-26|NULL
16254|5267|487|3|1|2|2011-02-07|NULL
16671|9582|197|5|2|1|2004-12-24|NULL
16676|4949|426|5|2|1|2004-12-24|NULL
16742|3565|487|5|2|1|2012-10-15|NULL
16744|10303|487|5|2|1|2005-08-11|NULL
16763|7479|390|5|2|1|2006-08-04|NULL
16895|9582|197|5|2|1|2009-05-08|NULL
16928|5332|441|5|2|1|2011-03-15|NULL
17246|4186|616|12|1|2|2007-07-30|NULL
17321|10162|427|12|1|532|2004-12-24|NULL
17593|3419|195|3|1|2|2006-11-06|NULL
17600|3459|487|12|1|2|2011-11-11|NULL
17754|5951|441|6|5|231|2014-01-22|NULL
17763|6972|459|6|5|231|2014-04-21|NULL
17767|5045|487|6|5|341|2014-02-14|NULL
17922|5018|285|6|5|231|2014-03-21|NULL
17964|2508|403|6|5|341|2014-01-24|NULL
18113|2191|261|6|5|275|2014-01-24|Kış Mevsimsel
18143|6692|198|6|5|180|2014-04-10|NULL
18202|3601|195|6|5|231|2014-01-23|NULL
18241|8412|394|6|5|252|2014-03-26|NULL
18278|1406|261|6|5|275|2014-03-10|Kış Mevsimsel
18366|11278|7|1|4|39|2014-12-17|NULL
18577|11499|84|1|4|359|2015-10-07|NULL
18621|4949|48|1|4|247|2017-02-06|NULL
18656|11601|21|1|4|127|2013-06-07|NULL
18980|8235|1|1|4|57|2013-10-01|NULL
19162|8967|25|1|4|145|2017-05-09|NULL
19185|8559|25|1|4|145|2017-04-13|NULL
19706|11088|31|1|4|186|2016-04-14|NULL
20279|1948|1|1|4|151|2017-01-25|NULL
20421|8525|45|1|4|241|2018-04-13|NULL
20667|10058|95|1|4|1|2019-04-12|NULL
21098|2458|624|7|1|2|2007-11-27|NULL
21116|4181|618|7|1|2|2006-10-13|NULL
21144|1734|109|7|1|2|2012-02-09|NULL
21265|9521|335|7|1|2|2015-05-15|NULL
21432|4290|377|7|1|1|2014-11-05|Yaz Mevsimsel
21446|7480|390|7|1|2|2006-10-18|NULL
21642|8857|179|7|1|2|2007-11-19|Kış Mevsimsel
22643|4379|225|7|1|2|2013-01-10|NULL
23224|2837|290|7|1|1|2018-09-19|NULL
10232|9450|31|1|4|187|2004-12-25|NULL
10344|2145|60|1|4|283|2004-12-25|NULL
10350|640|20|1|4|121|2005-02-14|NULL
10389|8974|32|1|4|197|2004-12-25|NULL
10429|1686|11|1|4|65|2005-01-14|NULL
10498|4127|29|1|4|169|2005-11-08|NULL
10514|2290|26|1|4|148|2011-09-22|NULL
10753|2926|50|1|4|253|2008-04-14|NULL
10858|1686|33|1|4|199|2007-12-11|NULL
11016|2145|32|1|4|198|2008-05-21|NULL
11028|10276|62|1|4|293|2006-05-03|NULL
11331|9058|27|1|4|153|2009-01-07|NULL
11529|2653|53|1|4|261|2005-10-05|NULL
11567|7742|28|1|4|164|2007-03-06|NULL
11598|4407|33|1|4|205|2008-01-03|NULL
11672|8967|32|1|4|198|2007-01-08|NULL
11730|4027|32|1|4|193|2010-07-27|NULL
11752|7926|14|1|4|81|2016-08-17|NULL
12097|6441|25|1|4|142|2013-06-07|NULL
12191|1548|11|1|4|65|2011-03-02|NULL
12208|10270|26|1|4|146|2009-10-30|NULL
12543|1686|10|1|4|59|2015-02-16|NULL
12703|2988|28|1|4|166|2010-07-06|NULL
12903|3050|4|1|4|16|2012-02-20|NULL
12978|1662|1|1|4|344|2013-01-22|NULL
13120|2632|624|25|1|2|2004-12-24|NULL
13261|119|573|32|1|2|2004-12-24|Kış Mevsimsel
13492|5800|541|39|1|2|2006-02-06|NULL
13569|2055|487|3|1|2|2009-07-30|NULL
13620|4949|492|12|1|2|2004-12-24|NULL
13707|11499|221|32|1|2|2004-12-24|NULL
13742|6677|544|24|1|2|2004-12-24|NULL
13764|6030|266|32|1|2|2005-06-16|NULL
14053|10395|467|3|1|2|2007-08-16|NULL
14092|10942|468|39|1|529|2012-05-30|NULL
14099|1647|468|11|1|2|2012-08-17|NULL
14178|9685|572|32|1|2|2009-09-23|Kış Mevsimsel
14251|8138|572|32|1|2|2009-08-14|Kış Mevsimsel
14300|4422|582|39|1|2|2005-03-11|NULL
14393|10865|626|10|1|2|2015-07-29|NULL
14397|4122|618|32|1|2|2008-04-15|NULL
14406|1734|624|32|1|2|2008-12-23|NULL
14448|7242|579|39|1|2|2007-12-26|NULL
14454|7242|579|39|1|2|2005-07-05|NULL
14485|10717|579|9|1|2|2015-06-25|NULL
14626|2603|301|32|1|2|2008-12-19|NULL
14631|452|321|32|1|559|2010-01-22|NULL
14638|424|314|11|1|2|2004-12-24|NULL
14647|424|314|4|1|2|2010-10-28|NULL
14768|4729|285|3|1|2|2009-09-18|NULL
14931|10345|487|9|1|2|2012-04-04|NULL
14934|2107|547|22|1|2|2009-08-19|NULL
14964|4261|487|32|1|2|2005-06-22|NULL
15027|4261|492|3|1|2|2006-10-05|NULL
15042|6002|370|39|1|2|2009-07-24|Yaz Mevsimsel
15118|10218|426|3|1|436|2004-12-24|NULL
15177|2343|489|10|1|2|2004-12-24|NULL
15381|47|184|39|1|492|2004-12-24|Kış Mevsimsel
15805|7664|427|3|1|2|2009-05-12|NULL
16172|10586|487|3|1|2|2008-08-26|NULL
16217|7559|487|3|1|2|2008-08-26|NULL
16252|5800|541|9|1|2|2008-08-26|NULL
16314|6430|397|3|1|2|2008-08-26|NULL
16398|8541|204|3|1|2|2012-07-16|NULL
16445|1080|179|12|1|1|2014-08-04|Kış Mevsimsel
16544|2228|396|5|2|1|2004-12-24|NULL
16716|7636|422|5|2|1|2011-09-09|NULL
16847|7210|467|5|2|1|2010-12-27|NULL
16852|1069|414|5|2|1|2005-08-05|NULL
16927|5323|441|10|1|2|2005-08-05|NULL
17155|173|472|35|1|1|2014-04-21|NULL
17176|2475|212|35|1|1|2015-02-13|NULL
17652|7047|179|12|1|2|2007-04-25|Kış Mevsimsel
17833|2408|466|6|5|275|2014-01-22|NULL
17951|5100|555|6|5|180|2014-02-14|NULL
18128|7747|261|6|5|275|2014-02-14|Kış Mevsimsel
18141|3613|196|6|5|180|2014-02-14|NULL
18271|1404|492|6|5|341|2014-04-21|NULL
18392|4949|53|1|4|261|2013-01-08|NULL
18398|11477|84|1|4|359|2015-10-07|NULL
18421|2905|14|1|4|82|2012-03-30|NULL
18694|2809|71|1|4|322|2016-10-25|NULL
18727|10819|20|1|4|121|2018-08-02|NULL
19106|4364|66|1|4|305|2015-11-27|NULL
8868|11184|564|4|1|2|2012-03-13|NULL
9305|7060|360|4|1|1|2018-09-03|NULL
9310|2145|585|4|1|1|2015-03-31|NULL
9387|9911|344|24|1|1|2016-09-28|NULL
9538|1851|543|9|1|445|2004-12-24|NULL
9546|1851|543|22|1|2|2011-05-09|NULL
9551|2637|443|39|1|2|2007-06-12|NULL
9678|11088|31|1|4|186|2004-12-25|NULL
9764|2530|12|1|4|71|2004-12-25|NULL
9999|1860|32|1|4|194|2004-12-25|NULL
10091|6538|25|1|4|145|2004-12-25|NULL
10155|651|26|1|4|148|2004-12-25|NULL
10264|11975|14|1|4|81|2006-02-28|NULL
10287|2766|69|1|4|318|2010-01-27|NULL
10578|7879|100|1|4|187|2006-02-16|NULL
10781|10852|31|1|4|185|2006-05-03|NULL
10841|6136|28|1|4|160|2005-04-28|NULL
10886|4745|62|1|4|296|2004-12-25|NULL
10945|9321|26|1|4|146|2005-06-07|NULL
10988|2290|26|1|4|148|2004-12-25|NULL
11080|7367|20|1|4|119|2006-01-16|NULL
11206|10852|31|1|4|185|2008-06-17|NULL
11741|1860|32|1|4|192|2008-01-02|NULL
11770|8137|10|1|4|56|2008-09-02|NULL
11940|2145|32|1|4|196|2010-12-17|NULL
11966|6364|29|1|4|169|2007-02-05|NULL
12247|4407|68|1|4|315|2013-03-07|NULL
12310|4137|29|1|4|169|2008-09-23|NULL
12810|10345|261|39|1|2|2004-12-24|Kış Mevsimsel
13102|9213|261|39|1|2|2007-07-16|Kış Mevsimsel
13136|3059|110|39|1|548|2004-12-24|NULL
13295|4423|582|32|1|442|2005-11-11|NULL
13387|8257|329|32|1|2|2007-05-08|NULL
13455|7512|129|32|1|401|2004-12-24|NULL
13544|10187|426|3|1|2|2004-12-24|NULL
13822|4826|261|39|1|2|2004-12-24|Kış Mevsimsel
13882|4481|372|32|1|477|2005-12-05|Kış Mevsimsel
14349|1388|622|39|1|1|2015-11-16|NULL
14460|7709|327|18|1|1|2014-09-26|NULL
14737|424|314|3|1|2|2004-12-24|NULL
14849|4867|127|39|1|2|2007-09-11|NULL
14909|7868|432|39|1|2|2006-10-04|NULL
14955|2228|403|3|1|2|2007-10-08|NULL
15060|6741|541|39|1|2|2007-02-22|NULL
15207|4949|492|3|1|2|2013-11-06|NULL
15322|1734|261|39|1|2|2004-12-30|Kış Mevsimsel
15377|7800|179|12|1|2|2009-08-14|Kış Mevsimsel
15515|4650|563|32|1|2|2006-10-06|NULL
15526|9979|261|21|1|2|2016-12-27|Kış Mevsimsel
15700|1986|267|3|1|2|2005-04-19|Kış Mevsimsel
15743|1972|459|3|1|2|2010-12-08|NULL
15765|5211|467|3|1|436|2004-12-24|NULL
15782|3291|473|3|1|2|2009-12-09|NULL
15821|7014|487|24|1|2|2013-06-04|NULL
15836|9666|487|3|1|2|2010-06-28|NULL
15878|5360|417|3|1|2|2005-06-23|NULL
15962|1734|261|3|1|2|2009-10-09|Kış Mevsimsel
16028|5268|415|3|1|2|2006-04-03|NULL
16057|1734|261|3|1|2|2004-12-24|Kış Mevsimsel
16170|2207|426|3|1|2|2008-08-26|NULL
16204|9666|487|3|1|2|2011-02-01|NULL
16210|2222|487|3|1|2|2008-08-26|NULL
16450|6339|261|33|1|1|2016-05-16|Kış Mevsimsel
16475|8323|490|3|1|1|2019-07-01|Yaz Mevsimsel
16511|4148|589|25|1|395|2004-12-24|NULL
16680|11679|157|5|2|1|2013-09-19|NULL
16684|4949|261|5|2|1|2004-12-24|Kış Mevsimsel
16882|8196|197|5|2|1|2012-05-07|NULL
16892|9582|197|5|2|1|2009-05-08|NULL
17123|7574|393|24|1|1|2019-01-02|NULL
17128|1813|426|24|1|2|2014-02-14|NULL
17183|9052|269|10|1|2|2015-04-08|Kış Mevsimsel
17220|5100|426|6|5|231|2014-04-21|NULL
17255|424|314|4|1|397|2004-12-24|NULL
17325|10184|426|3|1|2|2007-09-12|NULL
17485|11820|466|3|1|2|2012-07-20|NULL
17500|1052|411|3|1|2|2008-04-02|NULL
17620|9116|201|3|1|2|2007-08-07|NULL
17730|10340|422|6|5|231|2014-03-14|NULL
17735|5116|555|6|5|180|2014-04-02|NULL
17737|2509|403|6|5|341|2014-02-14|NULL
17905|5456|261|3|1|2|2011-07-11|Kış Mevsimsel
9071|8303|297|7|1|2|2008-06-24|NULL
